Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Fuel,Solar,GWh,42.54,7.95,22.98
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Electricity generation,Total,Total Generation,GWh,37719.72,-3013.46,-7.4
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Clean,%,906.29,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,904.25,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Renewables,%,906.29,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,%,2.04,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Clean,ktCO2,906.29,-72.14,-7.37
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,904.25,-72.52,-7.42
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Renewables,ktCO2,906.29,-72.14,-7.37
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,2.04,0.38,22.89
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.03,0.01,0.04
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Hydro,%,904.25,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Solar,%,2.04,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Hydro,ktCO2,904.25,-72.52,-7.42
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Solar,ktCO2,2.04,0.38,22.89
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2021,Power sector emissions,Total,Total emissions,ktCO2,906.29,-72.14,-7.37
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Clean,%,100.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,99.86,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Renewables,%,100.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,%,0.14,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Clean,GWh,41676.54,3956.82,10.49
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,41619.44,3942.26,10.46
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Renewables,GWh,41676.54,3956.82,10.49
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Aggregate fuel,Wind and Solar,GWh,57.1,14.56,34.23
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Hydro,%,99.86,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Solar,%,0.14,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Hydro,GWh,41619.44,3942.26,10.46
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Solar,GWh,57.1,14.56,34.23
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Electricity generation,Total,Total Generation,GWh,41676.54,3956.82,10.49
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Clean,%,1001.61,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,998.87,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Renewables,%,1001.61,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,%,2.74,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Clean,ktCO2,1001.61,95.32,10.52
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,998.87,94.62,10.46
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Renewables,ktCO2,1001.61,95.32,10.52
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,2.74,0.7,34.31
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.03,0.0,0.0
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Hydro,%,998.87,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Solar,%,2.74,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Hydro,ktCO2,998.87,94.62,10.46
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Solar,ktCO2,2.74,0.7,34.31
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2022,Power sector emissions,Total,Total emissions,ktCO2,1001.61,95.32,10.52
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Clean,%,100.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,99.85,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Renewables,%,100.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,%,0.15,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Clean,GWh,39115.11,-2561.43,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,39058.0,-2561.44,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Renewables,GWh,39115.11,-2561.43,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Aggregate fuel,Wind and Solar,GWh,57.11,0.01,0.02
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Bioenergy,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Coal,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Gas,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Hydro,%,99.85,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Nuclear,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Other Renewables,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Solar,%,0.15,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Wind,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Bioenergy,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Coal,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Gas,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Hydro,GWh,39058.0,-2561.44,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Solar,GWh,57.11,0.01,0.02
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Fuel,Wind,GWh,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Electricity generation,Total,Total Generation,GWh,39115.11,-2561.43,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Clean,%,940.13,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,937.39,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Renewables,%,940.13,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,%,2.74,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Clean,ktCO2,940.13,-61.48,-6.14
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,937.39,-61.48,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Renewables,ktCO2,940.13,-61.48,-6.14
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Aggregate fuel,Wind and Solar,ktCO2,2.74,0.0,0.0
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,24.04,0.01,0.04
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Bioenergy,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Coal,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Gas,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Hydro,%,937.39,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Nuclear,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Other Fossil,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Other Renewables,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Solar,%,2.74,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Wind,%,0.0,,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Coal,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Hydro,ktCO2,937.39,-61.48,-6.15
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Solar,ktCO2,2.74,0.0,0.0
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0,0.0,
India,IND,Himachal Pradesh,HP,state,2023,Power sector emissions,Total,Total emissions,ktCO2,940.13,-61.48,-6.14
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Clean,%,24.06,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Fossil,%,75.95,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,3.49,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,12.83,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Renewables,%,20.78,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Wind and Solar,%,7.95,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Clean,GWh,331590.69,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Fossil,GWh,1046919.13,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Gas and Other Fossil,GWh,48083.89,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GWh,176845.88,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Renewables,GWh,286427.81,,
India,IND,India Total,IN,total,2019,Electricity generation,Aggregate fuel,Wind and Solar,GWh,109581.94,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Bioenergy,%,1.07,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Coal,%,72.46,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Gas,%,3.48,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Hydro,%,11.73,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Nuclear,%,3.28,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Other Fossil,%,0.01,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Other Renewables,%,0.03,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Solar,%,3.36,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Wind,%,4.59,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Bioenergy,GWh,14746.76,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Coal,GWh,998835.25,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Gas,GWh,47980.39,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Hydro,GWh,161716.14,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Nuclear,GWh,45162.88,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Other Fossil,GWh,103.5,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Other Renewables,GWh,382.98,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Solar,GWh,46267.66,,
India,IND,India Total,IN,total,2019,Electricity generation,Fuel,Wind,GWh,63314.28,,
India,IND,India Total,IN,total,2019,Electricity generation,Total,Total Generation,GWh,1378509.84,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Clean,%,10746.75,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Fossil,%,842627.75,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,%,23582.84,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,7287.49,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Renewables,%,10204.8,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Wind and Solar,%,2917.31,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Clean,ktCO2,10746.75,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Fossil,ktCO2,842627.75,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Gas and Other Fossil,ktCO2,23582.84,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",ktCO2,7287.49,,
India,IND,India Total,IN,total,2019,Power sector emissions,Aggregate fuel,Renewables,ktCO2,10204.8,,
